ESWMinima	9
Con1Maxima	27
Pressure	Loading
0.01	2.3753161961
0.01	2.3753161961
0.01	2.3753161961
0.01	2.3753161961
0.02	2.5729762202
0.02	2.5729762202
0.02	2.5729762202
0.04	2.7324039987999997
0.04	2.7324039987999997
0.04	2.7324039987999997
0.05	2.7548627257
0.05	2.7548627257
0.05	2.7548627257
0.05	2.7548627257
0.06	2.7796602333999996
0.06	2.7796602333999996
0.06	2.7796602333999996
0.08	2.8041867593000003
0.08	2.8041867593000003
0.08	2.8041867593000003
0.1	2.8330537573
0.1	2.8330537573
0.1	2.8330537573
0.1	2.8330537573
0.2	2.8848809473
0.2	2.8848809473
0.2	2.8848809473
0.4	2.9454426823000004
0.4	2.9454426823000004
0.4	2.9454426823000004
0.5	2.9356915092
0.5	2.9356915092
0.5	2.9356915092
0.5	2.9356915092
0.6	2.9529783564
0.6	2.9529783564
0.6	2.9529783564
0.8	2.9937465143
0.8	2.9937465143
0.8	2.9937465143
1.0	3.0250254284
5.0	3.3261031552
10.0	3.4894337854
20.0	3.6278610165
30.0	3.676894653
40.0	3.699995279
50.0	3.7423039234
60.0	3.7581964356
70.0	3.770090687
80.0	3.7729180686
90.0	3.7913161195
100.0	3.8018403349
150.0	3.8198530558
200.0	3.8300788936
250.0	3.841346254
300.0	3.8513448245
350.0	3.8422459134
400.0	3.864001279
450.0	3.8480187174
500.0	3.8551008694
550.0	3.8744795168
600.0	3.8775881834
650.0	3.8688165944
700.0	3.8609942752
750.0	3.8701753742
800.0	3.8754652352
850.0	3.9019268684
900.0	3.9151237378
950.0	3.8976148643
1000.0	3.8779694636
1500.0	3.8924475704
2000.0	3.9370418116
2500.0	3.9591812565
3000.0	4.040269588999998
3500.0	4.0110634171
4000.0	4.0540221198
4500.0	4.0908376371
5000.0	3.9835435258
5500.0	4.0845195344
6000.0	4.1246499026
6500.0	4.0668450345
7000.0	4.2193924978
7500.0	4.0764896016000005
8000.0	4.2315219971
8500.0	4.1168350875
9000.0	4.203192198
9500.0	4.1801045552
10000.0	4.2750124194999986
11000.0	4.1156004829000015
12000.0	4.2502788755
13000.0	4.240493517
14000.0	4.409159449700001
15000.0	4.2602429032
16000.0	4.3100544656
17000.0	4.3351657165
18000.0	4.3196436452
19000.0	4.3688538069
20000.0	4.3427530856
21000.0	4.3584645464
22000.0	4.2057209042000006
23000.0	4.4450015768
25000.0	4.2193158487
27000.0	4.2199122467
28000.0	4.4512903777
30000.0	4.4822959277
35000.0	4.4978683837
40000.0	4.4308445387
45000.0	4.7783594803
50000.0	4.7648699505000005
55000.0	4.5801927501
60000.0	4.6796136214
70000.0	4.6113326595
80000.0	4.8523989527
90000.0	4.7585961579000005
100000.0	4.7585961579000005
