ESWMinima	26
Con1Maxima	43
Pressure	Loading
1.0	0.8459599693000001
5.0	1.7902873348
10.0	2.517622075
15.0	3.2620889867000002
20.0	4.0607797745
25.0	5.0368632323
30.0	6.0867331709000005
35.0	7.514716748
40.0	9.0724633808
45.0	11.3930041049
50.0	14.238836008599998
55.0	17.7441245554
60.0	21.6472027535
65.0	23.9842181231
70.0	26.060367295
75.0	27.736812449899997
80.0	28.8421438009
85.0	29.6189640075
90.0	30.7272714177
95.0	31.264529871799997
100.0	31.748071468699997
150.0	36.3418354768
200.0	39.375695684200004
250.0	42.0227215886
300.0	43.9483024362
350.0	45.688036579
400.0	46.71707531
450.0	47.5420463258
500.0	48.1931943138
550.0	48.586858441800004
600.0	48.9720649156
650.0	49.2488583232
700.0	49.42324507399999
750.0	49.64988071
800.0	49.8748975652
850.0	50.0452432457
900.0	50.158458363
950.0	50.2998496754
1000.0	50.518151621899996
1500.0	51.2569879395
2000.0	51.7203094057
2500.0	52.2099665976
3000.0	52.4943471915
3500.0	53.134146522200005
4000.0	53.0558514641
4500.0	53.1160720979
5000.0	53.399093603699995
5500.0	53.508709218599996
6000.0	53.6094355647
6500.0	53.65347924939999
7000.0	53.7788130533
7500.0	54.13209995810001
8000.0	54.2338876959
8500.0	54.42485043560001
9000.0	54.600116702799994
9500.0	54.5500955639
10000.0	54.5341764977
12000.0	55.0795556995
14000.0	54.7970713743
15000.0	54.5734923293
20000.0	55.3588063842
25000.0	56.2531038639
30000.0	56.0056056521
35000.0	56.4488294444
40000.0	56.180118478999994
45000.0	57.196691361800006
50000.0	57.2920576646
60000.0	56.8930440499
70000.0	58.002609204799995
80000.0	57.407518926899996
90000.0	57.818861757200004
100000.0	58.656938653400005
