ESWMinima	5
Con1Maxima	32
Pressure	Loading
1.0	1.1821650875
5.0	3.2446004326
10.0	5.4354645715
20.0	12.572059044400001
30.0	13.8262626749
40.0	14.347339892599999
50.0	14.687475194500001
60.0	14.9289263908
70.0	15.0873467327
80.0	15.2376335545
90.0	15.3628038374
100.0	15.5075191828
150.0	15.9078127255
200.0	16.168781773
250.0	16.3911827357
300.0	16.5191511552
350.0	16.639200613099998
400.0	16.7965215379
450.0	16.8828158626
500.0	16.9431870959
550.0	16.999769751400002
600.0	17.0732890945
650.0	17.171981357
700.0	17.1679980581
750.0	17.2251886297
800.0	17.2951977731
850.0	17.344333
900.0	17.3679040383
950.0	17.383599705399998
1000.0	17.4007386838
1500.0	17.6331155125
2000.0	17.7630115662
2500.0	17.8497181071
3000.0	17.9264218315
3500.0	18.004679735499998
4000.0	18.062628570799998
4500.0	18.0890834908
5000.0	18.109580298399997
5500.0	18.1412584286
6000.0	18.1494547241
6500.0	18.1782594134
7000.0	18.1957216652
7500.0	18.2281824645
8000.0	18.2281726763
8500.0	18.2402517779
9000.0	18.2562262146
9500.0	18.2948391296
10000.0	18.3274534088
15000.0	18.4376576413
20000.0	18.5134393118
25000.0	18.6035539283
30000.0	18.6539740272
40000.0	18.7095337444
50000.0	18.8602852475
60000.0	18.8349442311
70000.0	18.885306383499998
80000.0	19.035498977
90000.0	18.9200413866
100000.0	18.9272388883
