ESWMinima	38
Con1Maxima	40
Pressure	Loading
1.0	0.06371507559999999
5.0	0.3183610309
10.0	0.640310287
20.0	1.2846129964
30.0	1.9271981457
40.0	2.5314146179
50.0	3.1032262714
60.0	3.6808898776
70.0	4.2062622703
80.0	4.814703327799999
90.0	5.3765275227
100.0	5.8691482442
150.0	8.5292590527
200.0	11.3958612227
250.0	14.4970976855
300.0	16.698430664900002
350.0	18.4077893044
400.0	19.9660572198
450.0	21.4815976971
500.0	22.894139688699997
550.0	24.2335342213
600.0	25.417104022399997
650.0	26.5893780128
700.0	27.740122652300002
750.0	28.825787354499997
800.0	29.748173058800003
850.0	30.7338941382
900.0	31.606963599
950.0	32.5499341353
1000.0	33.1164040935
1500.0	39.1784112273
2000.0	43.190361501999995
2500.0	46.502676353000005
3000.0	50.1156997816
3500.0	55.0593548462
4000.0	62.981436932200005
4500.0	77.7345231649
5000.0	83.56902903
5500.0	84.6769863813
6000.0	85.3935730372
6500.0	85.8076238764
7000.0	86.2110311324
7500.0	86.6436391363
8000.0	86.84747231610001
8500.0	87.0132165834
9000.0	87.54381820879999
9500.0	87.8301652564
10000.0	88.002559571
11000.0	88.47907809739999
12000.0	88.583599839
13000.0	88.991792323
14000.0	89.2158428827
15000.0	89.40837607620001
16000.0	89.6599187318
17000.0	89.94458552129998
18000.0	90.06786569100001
19000.0	90.35489753569999
20000.0	90.7642324617
21000.0	90.477983958
22000.0	90.9608911397
23000.0	90.8592505565
25000.0	91.03309547159999
27000.0	91.8174519811
28000.0	91.5822258677
30000.0	92.0456831432
35000.0	92.3228990069
40000.0	92.77301443180001
45000.0	92.8840166917
50000.0	93.7733358851
55000.0	93.72311687870001
60000.0	93.8963939134
70000.0	94.14903558469999
80000.0	94.4610007226
90000.0	94.52615665569999
100000.0	94.44777578860001
